1	2.5e+06	2.00272e-05	0.00160599
0.99996	25000	5.00679e-06	0.00162888
0.99997	33333.3	5.00679e-06	0.00157094
0.99998	50000	5.00679e-06	0.00159121
0.99999	100000	5.00679e-06	0.00158596
1.00001	7.19959e+15	3.8147e-06	0.00158
1.00002	2.59106e+26	1.00136e-05	0.001755
1.00003	1.24301e+37	5.00679e-06	0.00159121
1.00004	6.70687e+47	4.05312e-06	0.00159192
1.00006	2.31242e+69	5.00679e-06	0.00157905
1.00008	8.9605e+90	3.8147e-06	0.00159788
1.0001	3.69992e+112	5.00679e-06	0.00158405
1.00012	1.58982e+134	5.00679e-06	0.00157714
1.00014	7.01942e+155	5.00679e-06	0.00161505
1.00016	3.16065e+177	5.00679e-06	0.00158501
1.00018	1.4443e+199	7.86781e-06	0.00157785
1.0002	6.67574e+220	3.40939e-05	0.00157499
1.00022	3.11366e+242	5.00679e-06	0.0015862
1.00024	1.4629e+264	5.00679e-06	0.00159097
1.00026	6.9143e+285	5.00679e-06	0.00158
1.00028	3.28418e+307	5.00679e-06	0.00163102
1.0003	inf	5.00679e-06	0.00158596
