1	1.5e+06	2.09808e-05	0.000475883
0.99996	25000	5.96046e-06	0.000455856
0.99997	33333.3	5.00679e-06	0.000454903
0.99998	50000	5.96046e-06	0.000458956
0.99999	100000	5.96046e-06	0.000460863
1.00001	3.26877e+11	5.96046e-06	0.000457048
1.00002	5.34163e+17	1.00136e-05	0.000469923
1.00003	1.16369e+24	5.96046e-06	0.000449896
1.00004	2.85159e+30	5.00679e-06	0.000463963
1.00006	2.02852e+43	5.96046e-06	0.000449896
1.00008	1.62242e+56	7.86781e-06	0.000458002
1.0001	1.3833e+69	5.96046e-06	0.000448942
1.00012	1.22782e+82	5.00679e-06	0.000453949
1.00014	1.12029e+95	5.00679e-06	0.000451088
1.00016	1.04284e+108	5.96046e-06	0.000461817
1.00018	9.85566e+120	7.15256e-06	0.000454903
1.0002	9.42513e+133	5.00679e-06	0.000458956
1.00022	9.099e+146	5.00679e-06	0.000458956
1.00024	8.85205e+159	5.96046e-06	0.000458956
1.00026	8.66682e+172	5.00679e-06	0.000452995
1.00028	8.53086e+185	6.91414e-06	0.000454903
1.0003	8.43503e+198	5.00679e-06	0.000454903
