1	2e+06	4.69685e-05	0.000613928
0.99996	25000	8.10623e-06	0.000427961
0.99997	33333.4	9.05991e-06	0.000426054
0.99998	50000.1	7.86781e-06	0.000417948
0.99999	100000	9.05991e-06	0.000585794
1.00001	4.85092e+13	8.10623e-06	0.00041604
1.00002	1.17634e+22	1.28746e-05	0.000437975
1.00003	3.8027e+30	8.82149e-06	0.00051403
1.00004	1.38266e+39	8.10623e-06	0.000422001
1.00006	2.16517e+56	7.86781e-06	0.000438213
1.00008	3.81131e+73	9.05991e-06	0.000420809
1.0001	7.1505e+90	7.86781e-06	0.000524998
1.00012	1.39631e+108	7.86781e-06	0.000421047
1.00014	2.80228e+125	7.86781e-06	0.000422001
1.00016	5.73654e+142	9.05991e-06	0.000518084
1.00018	1.19201e+160	1.3113e-05	0.000416994
1.0002	2.50587e+177	8.82149e-06	0.00041914
1.00022	5.31686e+194	8.10623e-06	0.00041604
1.00024	1.1366e+212	1.00136e-05	0.000515938
1.00026	2.44478e+229	8.10623e-06	0.000415087
1.00028	5.28569e+246	9.05991e-06	0.000422001
1.0003	1.14773e+264	7.15256e-06	0.00051713
