1	2e+06	0.00531006
0.99996	25000	0.0105908
0.99997	33333.3	0.00616312
0.99998	50000	0.00797009
0.99999	100000	0.00896311
1.00001	4.85117e+13	0.00896883
1.00002	1.17646e+22	0.00966907
1.00003	3.80327e+30	0.00943303
1.00004	1.38294e+39	0.00990295
1.00006	2.16582e+56	0.00989485
1.00008	3.81283e+73	0.00991583
1.0001	7.15408e+90	0.00968409
1.00012	1.39714e+108	0.00989008
1.00014	2.80424e+125	0.00944805
1.00016	5.74113e+142	0.00992107
1.00018	1.19309e+160	0.00989485
1.0002	2.50838e+177	0.009902
1.00022	5.32271e+194	0.00989795
1.00024	1.13796e+212	0.00992084
1.00026	2.44796e+229	0.00968218
1.00028	5.29309e+246	0.009902
1.0003	1.14945e+264	0.00943422
