1	1e+06	5.22137e-05	0.000406981
0.99996	25000.1	2.00272e-05	0.000391006
0.99997	33333.6	2.00272e-05	0.000537157
0.99998	50000.4	2.09808e-05	0.000363827
0.99999	99996.1	2.12193e-05	0.00048399
1.00001	2.20241e+09	2.09808e-05	0.000383139
1.00002	2.42529e+13	2.59876e-05	0.000534058
1.00003	3.56045e+17	2.5034e-05	0.000466824
1.00004	5.87969e+21	1.88351e-05	0.000358105
1.00006	1.89981e+30	2.00272e-05	0.000444889
1.00008	6.9031e+38	2.00272e-05	0.000370979
1.0001	2.67444e+47	3.09944e-05	0.000464916
1.00012	1.07889e+56	1.90735e-05	0.000570059
1.00014	4.4749e+64	0.000100851	0.000368834
1.00016	1.89395e+73	2.00272e-05	0.000470161
1.00018	8.13994e+81	2.40803e-05	0.000380993
1.0002	3.54075e+90	2.00272e-05	0.000476122
1.00022	1.5551e+99	2.00272e-05	0.000384092
1.00024	6.88422e+107	2.19345e-05	0.000459194
1.00026	3.06763e+116	1.90735e-05	0.000349998
1.00028	1.37453e+125	2.19345e-05	0.000439167
1.0003	6.18805e+133	1.78814e-05	0.000363111
