1	5e+13	2.40803e-05	0.00638914
0.99996	6.25e+08	5.00679e-06	0.0066061
0.99997	1.11111e+09	5.00679e-06	0.00671506
0.99998	2.5e+09	5.00679e-06	0.00658202
0.99999	1e+10	5.96046e-06	0.00665402
1.00001	2.65991e+55	5.00679e-06	0.00656104
1.00002	3.58774e+98	1.38283e-05	0.00649595
1.00003	6.4242e+141	5.00679e-06	0.0064261
1.00004	1.29173e+185	4.76837e-06	0.00668907
1.00006	6.1659e+271	5.00679e-06	0.0065701
1.00008	inf	5.96046e-06	0.00654697
1.0001	inf	5.00679e-06	0.00645614
1.00012	inf	5.96046e-06	0.00640416
1.00014	inf	5.00679e-06	0.00641012
1.00016	inf	5.00679e-06	0.006567
1.00018	inf	8.82149e-06	0.00643396
1.0002	inf	5.00679e-06	0.00664115
1.00022	inf	5.00679e-06	0.00652194
1.00024	inf	5.00679e-06	0.00642586
1.00026	inf	5.00679e-06	0.00643516
1.00028	inf	5.00679e-06	0.00659609
1.0003	inf	5.00679e-06	0.00646615
