1	5e+13	0.0268011
0.99996	6.25e+08	0.0297699
0.99997	1.11111e+09	0.029953
0.99998	2.5e+09	0.029474
0.99999	1e+10	0.0299509
1.00001	2.65991e+55	0.029954
1.00002	3.58774e+98	0.0299869
1.00003	6.4242e+141	0.0300751
1.00004	1.29173e+185	0.029484
1.00006	6.1659e+271	0.0294809
1.00008	inf	0.0299618
1.0001	inf	0.0301628
1.00012	inf	0.029794
1.00014	inf	0.029495
1.00016	inf	0.0299809
1.00018	inf	0.0297148
1.0002	inf	0.0299749
1.00022	inf	0.029496
1.00024	inf	0.0299599
1.00026	inf	0.0298991
1.00028	inf	0.0297821
1.0003	inf	0.0294771
