1	5e+13	0.0267789
0.99996	6.25e+08	0.027873
0.99997	1.11111e+09	0.0287778
0.99998	2.5e+09	0.0290029
0.99999	1e+10	0.0294809
1.00001	2.65991e+55	0.0294881
1.00002	3.58774e+98	0.0299482
1.00003	6.4242e+141	0.0297232
1.00004	1.29173e+185	0.0299509
1.00006	6.1659e+271	0.0299339
1.00008	inf	0.029479
1.0001	inf	0.029743
1.00012	inf	0.0299511
1.00014	inf	0.029464
1.00016	inf	0.0299399
1.00018	inf	0.0297558
1.0002	inf	0.0299561
1.00022	inf	0.0294998
1.00024	inf	0.0299661
1.00026	inf	0.0297251
1.00028	inf	0.0299611
1.0003	inf	0.029501
