1	5e+13	0.026798
0.99996	6.25e+08	0.030287
0.99997	1.11111e+09	0.0299551
0.99998	2.5e+09	0.0299511
0.99999	1e+10	0.0299511
1.00001	2.65991e+55	0.0299389
1.00002	3.58774e+98	0.0299542
1.00003	6.4242e+141	0.0294712
1.00004	1.29173e+185	0.029954
1.00006	6.1659e+271	0.0300341
1.00008	inf	0.029927
1.0001	inf	0.0298719
1.00012	inf	0.029741
1.00014	inf	0.02949
1.00016	inf	0.0299411
1.00018	inf	0.0299032
1.0002	inf	0.0297761
1.00022	inf	0.0296671
1.00024	inf	0.029968
1.00026	inf	0.0294859
1.00028	inf	0.0299642
1.0003	inf	0.0297289
