1	1.25e+13	5.31673e-05	0.00213194
0.99996	6.25e+08	1.09673e-05	0.00171804
0.99997	1.11111e+09	1.09673e-05	0.00166893
0.99998	2.5e+09	1.12057e-05	0.00167823
0.99999	1e+10	1.12057e-05	0.00166583
1.00001	2.53995e+33	1.00136e-05	0.00166297
1.00002	6.64684e+54	2.00272e-05	0.0016799
1.00003	2.30239e+76	1.00136e-05	0.00167704
1.00004	8.9525e+97	1.09673e-05	0.00170708
1.00006	1.59913e+141	1.50204e-05	0.00166988
1.00008	3.20436e+184	2.28882e-05	0.00165701
1.0001	6.83306e+227	1.09673e-05	0.00169206
1.00012	1.51453e+271	1.09673e-05	0.00166202
1.00014	inf	1.00136e-05	0.00167489
1.00016	inf	1.12057e-05	0.00168681
1.00018	inf	1.50204e-05	0.00168395
1.0002	inf	1.00136e-05	0.00166988
1.00022	inf	1.09673e-05	0.00167108
1.00024	inf	1.21593e-05	0.00166416
1.00026	inf	1.09673e-05	0.0016818
1.00028	inf	1.09673e-05	0.00167012
1.0003	inf	1.12057e-05	0.00167203
