1	1.25e+13	0.0134389
0.99996	6.25e+08	0.0177569
0.99997	1.11111e+09	0.014405
0.99998	2.5e+09	0.0166149
0.99999	1e+10	0.0179589
1.00001	2.53987e+33	0.0142109
1.00002	6.64644e+54	0.0169959
1.00003	2.30218e+76	0.0179601
1.00004	8.95143e+97	0.0144041
1.00006	1.59884e+141	0.0169561
1.00008	3.20359e+184	0.0184312
1.0001	6.83101e+227	0.0142169
1.00012	1.51398e+271	0.0172551
1.00014	inf	0.0181091
1.00016	inf	0.0144031
1.00018	inf	0.016783
1.0002	inf	0.0182011
1.00022	inf	0.0142229
1.00024	inf	0.01682
1.00026	inf	0.017961
1.00028	inf	0.0144141
1.0003	inf	0.0168531
