1	1.25e+13	4.69685e-05	0.001899
0.99996	6.25e+08	1.19209e-05	0.00158191
0.99997	1.11111e+09	1.3113e-05	0.00160503
0.99998	2.5e+09	1.00136e-05	0.00152016
0.99999	1e+10	1.00136e-05	0.00157404
1.00001	2.54e+33	1.09673e-05	0.00152183
1.00002	6.6471e+54	2.09808e-05	0.00153089
1.00003	2.30252e+76	1.09673e-05	0.00149584
1.00004	8.95322e+97	9.20296e-05	0.00162196
1.00006	1.59932e+141	1.09673e-05	0.00152397
1.00008	3.20487e+184	1.40667e-05	0.00152397
1.0001	6.83443e+227	1.00136e-05	0.001508
1.00012	1.51489e+271	1.00136e-05	0.00149798
1.00014	inf	9.05991e-06	0.00151896
1.00016	inf	3.00407e-05	0.00151992
1.00018	inf	1.69277e-05	0.0015161
1.0002	inf	1.00136e-05	0.001513
1.00022	inf	1.00136e-05	0.00151682
1.00024	inf	1.09673e-05	0.0015099
1.00026	inf	1.00136e-05	0.0015099
1.00028	inf	2.28882e-05	0.00152993
1.0003	inf	1.00136e-05	0.00151396
