1	1.25e+13	0.0134461
0.99996	6.25e+08	0.0156741
0.99997	1.11111e+09	0.017489
0.99998	2.5e+09	0.018404
0.99999	1e+10	0.0148659
1.00001	2.53987e+33	0.0170159
1.00002	6.64644e+54	0.0184422
1.00003	2.30218e+76	0.0141881
1.00004	8.95143e+97	0.0170259
1.00006	1.59884e+141	0.017961
1.00008	3.20359e+184	0.0144169
1.0001	6.83101e+227	0.016963
1.00012	1.51398e+271	0.0184462
1.00014	inf	0.0142329
1.00016	inf	0.0170112
1.00018	inf	0.0179598
1.0002	inf	0.0143909
1.00022	inf	0.016933
1.00024	inf	0.0184078
1.00026	inf	0.0142212
1.00028	inf	0.0170162
1.0003	inf	0.0179429
