1	750000	0.00399995
0.99996	25000	0.0037961
0.99997	33333.3	0.00383306
0.99998	50000	0.00384116
0.99999	99944.7	0.00388312
1.00001	1.80697e+08	0.00379086
1.00002	1.63426e+11	0.00383902
1.00003	1.96951e+14	0.00383401
1.00004	2.67002e+17	0.00389099
1.00006	5.81452e+23	0.0037818
1.00008	1.42409e+30	0.00388885
1.0001	3.71927e+36	0.00378084
1.00012	1.01153e+43	0.00382996
1.00014	2.82879e+49	0.00383997
1.00016	8.07326e+55	0.00382304
1.00018	2.33995e+62	0.00378299
1.0002	6.86481e+68	0.00393391
1.00022	2.03369e+75	0.00378299
1.00024	6.07318e+81	0.00388885
1.00026	1.82576e+88	0.00378299
1.00028	5.51972e+94	0.00387597
1.0003	1.67681e+101	0.00378609
