1	750000	4.19617e-05	0.000349998
0.99996	25000.3	2.5034e-05	0.000296831
0.99997	33333.9	2.09808e-05	0.000288963
0.99998	50000.9	2.00272e-05	0.000283003
0.99999	99946.7	1.90735e-05	0.000469208
1.00001	1.80687e+08	2.5034e-05	0.000273943
1.00002	1.63407e+11	2.90871e-05	0.000296831
1.00003	1.96915e+14	5.98431e-05	0.000277042
1.00004	2.66938e+17	2.21729e-05	0.000287056
1.00006	5.81243e+23	0.000127077	0.000362873
1.00008	1.4234e+30	2.71797e-05	0.000292063
1.0001	3.71704e+36	2.09808e-05	0.000325918
1.00012	1.0108e+43	2.21729e-05	0.000275135
1.00014	2.82642e+49	2.7895e-05	0.000281811
1.00016	8.06552e+55	1.71661e-05	0.000266075
1.00018	2.33742e+62	3.00407e-05	0.000274897
1.0002	6.85658e+68	2.38419e-05	0.000277996
1.00022	2.03101e+75	2.40803e-05	0.000277996
1.00024	6.06444e+81	2.5034e-05	0.000308037
1.00026	1.82291e+88	2.00272e-05	0.000302076
1.00028	5.51046e+94	2.69413e-05	0.000313997
1.0003	1.67379e+101	2.21729e-05	0.000277996
